text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Guests' network is rate-limited to 5 Mb/s per user,"@qos_value,@target,@qos_unit,@qos_metric,","@target,@qos_metric,@qos_value,@qos_unit,",0.9836330413818359,1.0,1.0,1.0
We provide a data plan quota for all staff of 10 GB per day,"@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",0.9836330413818359,1.0,1.0,1.0
From internet to Labs block F2movies,"@origin,@operation,@service,@destination,","@origin,@destination,@operation,@service,",0.9836330413818359,1.0,1.0,1.0
unblock traffic,"@traffic,@operation,","@operation,@traffic,",0.9836330413818359,1.0,1.0,1.0
"Hey Lumi, add DPI to the labs network","@target,@middlebox,@operation,","@operation,@middlebox,@target,",0.9836330413818359,1.0,1.0,1.0
please limit bandwidth to 5 Gigabits per second for the server racks everyday from 4 PM  to 7PM,"@start,@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,@end,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,@start,@end,",0.9836330413818359,1.0,1.0,1.0
Please make traffic coming from the Internet pass through a firewall.,"@origin,@middlebox,@operation,","@origin,@operation,@middlebox,",0.9836330413818359,1.0,1.0,1.0
"No individual service or system running on the wired/wireless network should use more than 10 gigabytes of per day, regardless of whether it is inbound or outbound over the commodity network link","@qos_constraint,@qos_constraint,@qos_unit,@qos_metric,@qos_value,@target,","@target,@qos_metric,@qos_value,@qos_unit,@qos_constraint,@qos_constraint,",0.9836330413818359,1.0,1.0,1.0
block facebook,"@operation,@service,","@operation,@service,",0.9836330413818359,1.0,1.0,1.0
please remove DPI from DMZ starting at 6am until 9pm,"@start,@operation,@target,@end,@middlebox,","@operation,@middlebox,@target,@start,@end,",0.9836330413818359,1.0,1.0,1.0
"Please, Lumi, block Youtube and all other streaming traffic","@traffic,@operation,@service,","@operation,@service,@traffic,",0.9836330413818359,1.0,1.0,1.0
Mean Precision,0.9626666666666668
Mean Recall,0.9352857142857143
Mean F1,0.9487786837945656
