text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Students have 200 GB of Free monthly usage,"@target,@qos_unit,@qos_value,","@target,@qos_value,@qos_unit,",0.9786009788513184,1.0,1.0,1.0
Staff is allowed to access ftp,"@operation,@protocol,@target,","@target,@operation,@protocol,",0.9786009788513184,1.0,1.0,1.0
make tcp traffic pass through traffic shaper from 5pm to 8pm,"@traffic,@operation,@protocol,@end,@middlebox,@start,","@protocol,@traffic,@operation,@middlebox,@start,@end,",0.9786009788513184,1.0,1.0,1.0
"Lumi, for the guest network, limit the traffic of torrent protocol to 100 mbps","@target,@target,@qos_constraint,@qos_unit,@qos_value,","@target,@qos_constraint,@target,@qos_value,@qos_unit,",0.9786009788513184,1.0,1.0,1.0
add shaping for gateway everyday from 18:00 to midnight,"@target,@end,@middlebox,@start,","@middlebox,@target,@start,@end,",0.9786009788513184,1.0,1.0,1.0
Add a firewall and address translation for att and verizon,"@middlebox,@middlebox,@target,@target,","@middlebox,@middlebox,@target,@target,",0.9786009788513184,1.0,1.0,1.0
inspect all internet traffic,"@operation,@origin,","@middlebox,@traffic,@target,",0.9786009788513184,0.0,0.0,0.0
Students cannot run file servers,"@operation,@service,@target,","@target,@operation,@service,",0.9786009788513184,1.0,1.0,1.0
Email traffic is allowed for Staff members,"@operation,@service,@target,","@service,@operation,@target,",0.9786009788513184,1.0,1.0,1.0
"hey Lumi, add dpi to labs","@middlebox,@operation,@target,","@operation,@middlebox,@target,",0.9786009788513184,1.0,1.0,1.0
"The UVA More Secure Network uses a firewall, a network security device designed to help protect your computer from hackers and other malicious people on the Internet.","@middlebox,@operation,","@target,@operation,@middlebox,",0.9786009788513184,0.6666666666666666,1.0,0.8
limit to 100 Mbps the bandwidth torrent traffic can consume,"@qos_metric,@traffic,@qos_value,@qos_constraint,@qos_unit,","@qos_constraint,@qos_value,@qos_unit,@qos_metric,@traffic,",0.9786009788513184,1.0,1.0,1.0
prevent all f2movies traffic from reaching the students in the labs,"@operation,@service,@target,@target,","@operation,@service,@target,@target,",0.9786009788513184,1.0,1.0,1.0
block F2movies traffic for students in the labs,"@target,@target,@operation,@service,","@operation,@service,@target,@target,",0.9786009788513184,1.0,1.0,1.0
Add parental control from my house to internet,"@destination,@origin,@middlebox,@operation,","@operation,@middlebox,@origin,@destination,",0.9786009788513184,1.0,1.0,1.0
"hey lumi, please allow traffic only from professors","@target,@traffic,@operation,","@operation,@traffic,@target,",0.9786009788513184,1.0,1.0,1.0
Battlenet is allowed by the University firewall,"@service,@target,@middlebox,@operation,","@service,@operation,@target,@middlebox,",0.9786009788513184,1.0,1.0,1.0
Students shall download no more than 1000000 MB per week,"@qos_constraint,@qos_unit,@qos_metric,@qos_value,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",0.9786009788513184,0.8,1.0,0.888888888888889
Please add traffic shaper between the internet and the dorms,"@destination,@origin,@middlebox,","@middlebox,@origin,@destination,",0.9786009788513184,1.0,1.0,1.0
Add monitor for the university from 4am to 10pm,"@operation,@target,@end,@middlebox,@start,","@operation,@middlebox,@target,@start,@end,",0.9786009788513184,1.0,1.0,1.0
"Lumi, allow access to internal campus computers from the internet through SSH","@operation,@protocol,@origin,","@operation,@destination,@origin,@protocol,",0.9786009788513184,0.75,1.0,0.8571428571428571
"Lumi, please set to 1 GB per day the download limit for guests","@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",0.9786009788513184,1.0,1.0,1.0
Mean Precision,0.9633333333333334
Mean Recall,0.9109999999999998
Mean F1,0.9364360661568556
