text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Add inspection for the university from 22:00 to 12:00,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",1.0810749530792236,1.0,1.0,1.0
Students may use up to 10 GB of data weekly,"@qos_unit,@qos_metric,@qos_value,@target,","@target,@qos_metric,@qos_value,@qos_unit,",1.0810749530792236,1.0,1.0,1.0
add dpi to labs network,"@middlebox,@operation,@destination,","@operation,@middlebox,@destination,@target,",1.0810749530792236,0.75,1.0,0.8571428571428571
We provide a quota to all students of 1 GB/wk of usage.,"@qos_metric,@qos_value,@target,@qos_unit,","@qos_metric,@target,@qos_value,@qos_unit,",1.0810749530792236,1.0,1.0,1.0
Setup a packet filter for guests traffic,"@middlebox,@operation,@target,","@operation,@middlebox,@target,",1.0810749530792236,1.0,1.0,1.0
Prioritize VoIP traffic on the meeting room 23 from 13:00 to 14:00,"@end,@middlebox,@start,@traffic,@traffic,","@middlebox,@traffic,@target,@start,@end,",1.0810749530792236,0.8,1.0,0.888888888888889
"hey lumi, please allow traffic only from professors","@traffic,@operation,@target,","@operation,@traffic,@target,",1.0810749530792236,1.0,1.0,1.0
Increase the bandwidth consumption limit for professors to 100 Mbps,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",1.0810749530792236,1.0,1.0,1.0
Add inspection for the university from 10pm to 12pm,"@operation,@target,@end,@middlebox,@start,","@operation,@middlebox,@target,@start,@end,",1.0810749530792236,1.0,1.0,1.0
Please add traffic shaper between the internet and the dorms,"@destination,@origin,@middlebox,@operation,","@middlebox,@origin,@destination,",1.0810749530792236,1.0,0.75,0.8571428571428571
set a 10 GB per week download quota for students in dorms,"@qos_metric,@operation,@qos_value,@target,@target,@qos_constraint,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@target,@target,",1.0810749530792236,1.0,1.0,1.0
Set users bandwidth to 500 kbps when the 100 Gb per month quota is reached,"@qos_metric,@qos_metric,@operation,@qos_value,@qos_value,@target,@qos_unit,@qos_unit,","@operation,@target,@qos_metric,@qos_value,@qos_unit,@qos_value,@qos_unit,@qos_metric,",1.0810749530792236,1.0,1.0,1.0
Do not let Staff members access any social media,"@traffic,@operation,@target,","@operation,@target,@traffic,",1.0810749530792236,1.0,1.0,1.0
Add intrusion detection and address translation for servers network,"@middlebox,@middlebox,@operation,@target,","@operation,@middlebox,@middlebox,@target,",1.0810749530792236,1.0,1.0,1.0
Mean Precision,0.9797297297297297
Mean Recall,0.9731660231660232
Mean F1,0.9764368460987678
