text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
"Please Lumi, block streaming traffic for students and set a 10 Mbps bandwidth limit","@traffic,@operation,@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@traffic,@target,@operation,@qos_value,@qos_unit,@qos_metric,",0.99800705909729,1.0,1.0,1.0
put a download quota for students of 10 gb per week,"@target,@qos_unit,@qos_metric,@operation,@qos_value,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,",0.99800705909729,0.8,0.8,0.8000000000000002
Block streaming traffic on UFRGS,"@target,@traffic,@operation,","@operation,@traffic,@target,",0.99800705909729,1.0,1.0,1.0
Limit rack servers to 5gbps during 5pm to 7pm,"@end,@start,@qos_value,@qos_constraint,@qos_unit,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",0.99800705909729,0.8333333333333334,1.0,0.9090909090909091
set a 10 GB per week download quota for students in dorms,"@qos_metric,@operation,@qos_value,@target,@target,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@target,@target,",0.99800705909729,0.8333333333333334,1.0,0.9090909090909091
Please make traffic coming from the Internet pass through a firewall.,"@middlebox,@operation,@origin,","@origin,@operation,@middlebox,",0.99800705909729,1.0,1.0,1.0
block all student traffic,"@traffic,@operation,@target,","@operation,@target,@traffic,",0.99800705909729,1.0,1.0,1.0
make sure all traffic to server racks is throttled to 1 gbps from 4pm to 9pm,"@qos_constraint,@qos_unit,@end,@start,@traffic,@qos_value,@destination,","@traffic,@destination,@qos_constraint,@qos_value,@qos_unit,@start,@end,",0.99800705909729,1.0,1.0,1.0
Allow RTSP traffic in the LAN,"@operation,@protocol,@target,","@operation,@protocol,@target,",0.99800705909729,1.0,1.0,1.0
"Lumi, please unblock all torrent traffic","@traffic,@operation,","@operation,@traffic,",0.99800705909729,1.0,1.0,1.0
Block streaming and gaming traffic in classrooms,"@traffic,@traffic,@operation,@target,","@operation,@traffic,@traffic,@target,",0.99800705909729,1.0,1.0,1.0
Students may use up to 10 GB of data weekly,"@qos_unit,@qos_metric,@qos_value,@target,","@target,@qos_metric,@qos_value,@qos_unit,",0.99800705909729,1.0,1.0,1.0
"Please, allow Skype for all users","@operation,@service,@target,","@operation,@service,@target,",0.99800705909729,1.0,1.0,1.0
Limit servers to 5gbps during 5pm to 7pm,"@start,@qos_value,@qos_constraint,@qos_unit,@end,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",0.99800705909729,0.8333333333333334,1.0,0.9090909090909091
set torrent traffic from guests to 100 mbps,"@traffic,@operation,@qos_value,@target,@qos_unit,","@operation,@traffic,@target,@qos_value,@qos_unit,",0.99800705909729,1.0,1.0,1.0
Mean Precision,0.9817245817245817
Mean Recall,0.9402831402831403
Mean F1,0.9605570904084364
