text,recognized_entities,expected_entities,training_time,recall,precision,f1_score
Between internet and servers limit traffic to 5Gbps interval 4pm to 7pm,"@qos_value,@destination,@origin,@qos_constraint,@qos_unit,@end,@start,@traffic,","@origin,@destination,@qos_constraint,@traffic,@qos_value,@qos_unit,@start,@end,",1.0696959495544434,1.0,1.0,1.0
"Please, Lumi, block Youtube and all other streaming traffic","@traffic,@operation,@service,","@operation,@service,@traffic,",1.0696959495544434,1.0,1.0,1.0
All traffic from the Internet to the Labs has to go to DPI server and then goes to the Labs,"@destination,@origin,@middlebox,@traffic,","@traffic,@origin,@destination,@middlebox,",1.0696959495544434,1.0,1.0,1.0
Students have 200 GB of Free monthly usage,"@qos_value,@target,@qos_unit,","@target,@qos_value,@qos_unit,",1.0696959495544434,1.0,1.0,1.0
CounterStrike server is blocked by the University firewall,"@operation,@service,@target,@middlebox,","@service,@operation,@target,@middlebox,",1.0696959495544434,1.0,1.0,1.0
Students have a quota of 5 GB per day The quota is reset at 6am,"@qos_metric,@qos_value,@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@qos_value,@qos_unit,@hour,",1.0696959495544434,0.8,0.8,0.8000000000000002
set torrent traffic from guests to 100 mbps,"@target,@qos_unit,@traffic,@operation,@qos_value,","@operation,@traffic,@target,@qos_value,@qos_unit,",1.0696959495544434,1.0,1.0,1.0
"Please, allow Skype for all users","@operation,@service,@target,","@operation,@service,@target,",1.0696959495544434,1.0,1.0,1.0
"Lumi, prohibit access to internal campus computers from the internet","@operation,@origin,","@operation,@destination,@origin,",1.0696959495544434,0.6666666666666666,1.0,0.8
Lumi monitors the network traffic,"@middlebox,@target,","@middlebox,@target,",1.0696959495544434,1.0,1.0,1.0
Internet is limited to 3 Mbps per host,"@qos_value,@target,@qos_unit,@qos_metric,","@qos_metric,@qos_value,@qos_unit,@target,",1.0696959495544434,1.0,1.0,1.0
Limit bandwidth usage to 50 mbps for professors.,"@qos_value,@target,@qos_constraint,@qos_unit,@qos_metric,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,",1.0696959495544434,1.0,1.0,1.0
Between internet and servers limit traffic to 5Gbps start 16:00 finish 19:00,"@end,@start,@traffic,@qos_value,@destination,@origin,@qos_constraint,@qos_unit,","@origin,@destination,@qos_constraint,@traffic,@qos_value,@qos_unit,@start,@end,",1.0696959495544434,1.0,1.0,1.0
Prioritize VoIP traffic on the meeting room 23 from 13:00 to 14:00,"@end,@middlebox,@start,@traffic,@target,","@middlebox,@traffic,@target,@start,@end,",1.0696959495544434,1.0,1.0,1.0
add security from entry to backend,"@middlebox,@destination,@origin,","@operation,@middlebox,@origin,@destination,",1.0696959495544434,0.75,1.0,0.8571428571428571
block all traffic for the server racks,"@traffic,@operation,@target,","@operation,@traffic,@target,",1.0696959495544434,1.0,1.0,1.0
Mean Precision,0.9753333333333333
Mean Recall,0.9433333333333332
Mean F1,0.9590664813527913
